           Open      Close       High        Low      Volume         VWAP           Timestamp  Transactions  OTC  hour  minute  dayofweek  Close_lag_1  Volume_lag_1   VWAP_lag_1  Close_lag_2  Volume_lag_2   VWAP_lag_2  Close_lag_3  Volume_lag_3   VWAP_lag_3  Close_lag_4  Volume_lag_4   VWAP_lag_4  Close_lag_5  Volume_lag_5   VWAP_lag_5
479   111029.08  110985.64  111082.10  110940.00    4.901568  110991.8556 2025-05-22 07:59:00           401  NaN     7      59          3    111030.61      7.041684  111125.9397    111239.00      4.907564  111218.5879    111263.13      5.117368  111264.5865    111276.88     21.412260  111168.9183    111101.60      3.850882  111093.4575
480   111000.10  111005.60  111037.64  110900.00    7.034929  111001.9874 2025-05-22 08:00:00           398  NaN     8       0          3    110985.64      4.901568  110991.8556    111030.61      7.041684  111125.9397    111239.00      4.907564  111218.5879    111263.13      5.117368  111264.5865    111276.88     21.412260  111168.9183
481   111005.60  111086.54  111120.66  110900.00    3.937666  111035.1012 2025-05-22 08:01:00           390  NaN     8       1          3    111005.60      7.034929  111001.9874    110985.64      4.901568  110991.8556    111030.61      7.041684  111125.9397    111239.00      4.907564  111218.5879    111263.13      5.117368  111264.5865
482   111086.53  111060.39  111086.53  110970.00    4.709673  111050.8896 2025-05-22 08:02:00           370  NaN     8       2          3    111086.54      3.937666  111035.1012    111005.60      7.034929  111001.9874    110985.64      4.901568  110991.8556    111030.61      7.041684  111125.9397    111239.00      4.907564  111218.5879
483   111062.66  111029.90  111083.67  110880.00    7.449236  111024.5632 2025-05-22 08:03:00           469  NaN     8       3          3    111060.39      4.709673  111050.8896    111086.54      3.937666  111035.1012    111005.60      7.034929  111001.9874    110985.64      4.901568  110991.8556    111030.61      7.041684  111125.9397
484   111029.90  110929.30  111031.34  110860.00   10.835843  110939.9344 2025-05-22 08:04:00           477  NaN     8       4          3    111029.90      7.449236  111024.5632    111060.39      4.709673  111050.8896    111086.54      3.937666  111035.1012    111005.60      7.034929  111001.9874    110985.64      4.901568  110991.8556
485   111031.00  111037.82  111040.94  110920.00    3.571238  111019.9126 2025-05-22 08:05:00           335  NaN     8       5          3    110929.30     10.835843  110939.9344    111029.90      7.449236  111024.5632    111060.39      4.709673  111050.8896    111086.54      3.937666  111035.1012    111005.60      7.034929  111001.9874
486   111037.84  111088.76  111139.07  110950.00    6.160301  111098.6800 2025-05-22 08:06:00           407  NaN     8       6          3    111037.82      3.571238  111019.9126    110929.30     10.835843  110939.9344    111029.90      7.449236  111024.5632    111060.39      4.709673  111050.8896    111086.54      3.937666  111035.1012
487   111089.95  111147.37  111152.79  111030.00    2.666420  111121.4576 2025-05-22 08:07:00           317  NaN     8       7          3    111088.76      6.160301  111098.6800    111037.82      3.571238  111019.9126    110929.30     10.835843  110939.9344    111029.90      7.449236  111024.5632    111060.39      4.709673  111050.8896
488   111147.37  111161.19  111182.72  111050.00    4.695810  111146.8724 2025-05-22 08:08:00           379  NaN     8       8          3    111147.37      2.666420  111121.4576    111088.76      6.160301  111098.6800    111037.82      3.571238  111019.9126    110929.30     10.835843  110939.9344    111029.90      7.449236  111024.5632
489   111161.24  111036.74  111161.24  111020.00    9.897111  111119.4096 2025-05-22 08:09:00           431  NaN     8       9          3    111161.19      4.695810  111146.8724    111147.37      2.666420  111121.4576    111088.76      6.160301  111098.6800    111037.82      3.571238  111019.9126    110929.30     10.835843  110939.9344
490   111036.74  110925.33  111098.40  110880.00    4.775418  110976.0360 2025-05-22 08:10:00           468  NaN     8      10          3    111036.74      9.897111  111119.4096    111161.19      4.695810  111146.8724    111147.37      2.666420  111121.4576    111088.76      6.160301  111098.6800    111037.82      3.571238  111019.9126
491   110918.51  110932.55  110956.70  110840.00    5.009162  110905.9381 2025-05-22 08:11:00           386  NaN     8      11          3    110925.33      4.775418  110976.0360    111036.74      9.897111  111119.4096    111161.19      4.695810  111146.8724    111147.37      2.666420  111121.4576    111088.76      6.160301  111098.6800
492   110921.06  110939.42  110978.14  110870.00    2.135191  110937.8233 2025-05-22 08:12:00           272  NaN     8      12          3    110932.55      5.009162  110905.9381    110925.33      4.775418  110976.0360    111036.74      9.897111  111119.4096    111161.19      4.695810  111146.8724    111147.37      2.666420  111121.4576
493   110939.41  110835.80  110951.70  110830.00   12.372362  110895.3395 2025-05-22 08:13:00           398  NaN     8      13          3    110939.42      2.135191  110937.8233    110932.55      5.009162  110905.9381    110925.33      4.775418  110976.0360    111036.74      9.897111  111119.4096    111161.19      4.695810  111146.8724
494   110856.62  110834.94  110878.67  110800.00    6.482326  110844.6150 2025-05-22 08:14:00           399  NaN     8      14          3    110835.80     12.372362  110895.3395    110939.42      2.135191  110937.8233    110932.55      5.009162  110905.9381    110925.33      4.775418  110976.0360    111036.74      9.897111  111119.4096
495   110829.22  110893.51  110922.42  110790.00    2.248987  110868.6118 2025-05-22 08:15:00           356  NaN     8      15          3    110834.94      6.482326  110844.6150    110835.80     12.372362  110895.3395    110939.42      2.135191  110937.8233    110932.55      5.009162  110905.9381    110925.33      4.775418  110976.0360
496   110905.77  110888.01  110923.36  110810.00    2.295692  110895.1778 2025-05-22 08:16:00           297  NaN     8      16          3    110893.51      2.248987  110868.6118    110834.94      6.482326  110844.6150    110835.80     12.372362  110895.3395    110939.42      2.135191  110937.8233    110932.55      5.009162  110905.9381
497   110888.18  110863.31  110910.08  110780.00    6.055393  110844.9082 2025-05-22 08:17:00           422  NaN     8      17          3    110888.01      2.295692  110895.1778    110893.51      2.248987  110868.6118    110834.94      6.482326  110844.6150    110835.80     12.372362  110895.3395    110939.42      2.135191  110937.8233
498   110863.31  110878.88  110901.86  110750.00    4.152634  110860.4957 2025-05-22 08:18:00           336  NaN     8      18          3    110863.31      6.055393  110844.9082    110888.01      2.295692  110895.1778    110893.51      2.248987  110868.6118    110834.94      6.482326  110844.6150    110835.80     12.372362  110895.3395
499   110878.88  111235.02  111287.43  110790.00    9.128187  111112.8516 2025-05-22 08:19:00           678  NaN     8      19          3    110878.88      4.152634  110860.4957    110863.31      6.055393  110844.9082    110888.01      2.295692  110895.1778    110893.51      2.248987  110868.6118    110834.94      6.482326  110844.6150
500   111170.00  111205.58  111296.60  111140.00    4.755147  111232.0417 2025-05-22 08:20:00           387  NaN     8      20          3    111235.02      9.128187  111112.8516    110878.88      4.152634  110860.4957    110863.31      6.055393  110844.9082    110888.01      2.295692  110895.1778    110893.51      2.248987  110868.6118
501   111205.58  111276.57  111339.71  111140.00    4.975192  111254.0597 2025-05-22 08:21:00           604  NaN     8      21          3    111205.58      4.755147  111232.0417    111235.02      9.128187  111112.8516    110878.88      4.152634  110860.4957    110863.31      6.055393  110844.9082    110888.01      2.295692  110895.1778
502   111272.50  111262.00  111350.18  111170.00   12.620599  111294.1788 2025-05-22 08:22:00           538  NaN     8      22          3    111276.57      4.975192  111254.0597    111205.58      4.755147  111232.0417    111235.02      9.128187  111112.8516    110878.88      4.152634  110860.4957    110863.31      6.055393  110844.9082
503   111265.83  111226.08  111298.47  111130.00   10.435560  111237.1476 2025-05-22 08:23:00           627  NaN     8      23          3    111262.00     12.620599  111294.1788    111276.57      4.975192  111254.0597    111205.58      4.755147  111232.0417    111235.02      9.128187  111112.8516    110878.88      4.152634  110860.4957
504   111215.58  111257.41  111354.05  111150.00   46.748286  111290.8950 2025-05-22 08:24:00           979  NaN     8      24          3    111226.08     10.435560  111237.1476    111262.00     12.620599  111294.1788    111276.57      4.975192  111254.0597    111205.58      4.755147  111232.0417    111235.02      9.128187  111112.8516
505   111255.53  111302.42  111304.44  111190.00   26.547165  111273.2805 2025-05-22 08:25:00           687  NaN     8      25          3    111257.41     46.748286  111290.8950    111226.08     10.435560  111237.1476    111262.00     12.620599  111294.1788    111276.57      4.975192  111254.0597    111205.58      4.755147  111232.0417
506   111306.02  111260.19  111411.64  111180.00   20.494663  111307.0151 2025-05-22 08:26:00           862  NaN     8      26          3    111302.42     26.547165  111273.2805    111257.41     46.748286  111290.8950    111226.08     10.435560  111237.1476    111262.00     12.620599  111294.1788    111276.57      4.975192  111254.0597
507   111260.18  111247.63  111336.65  111210.00   10.860297  111281.0215 2025-05-22 08:27:00           531  NaN     8      27          3    111260.19     20.494663  111307.0151    111302.42     26.547165  111273.2805    111257.41     46.748286  111290.8950    111226.08     10.435560  111237.1476    111262.00     12.620599  111294.1788
508   111248.45  111276.99  111340.91  111210.00    6.076027  111291.5592 2025-05-22 08:28:00           456  NaN     8      28          3    111247.63     10.860297  111281.0215    111260.19     20.494663  111307.0151    111302.42     26.547165  111273.2805    111257.41     46.748286  111290.8950    111226.08     10.435560  111237.1476
509   111256.70  111290.13  111325.46  111200.00    5.401876  111284.0438 2025-05-22 08:29:00           654  NaN     8      29          3    111276.99      6.076027  111291.5592    111247.63     10.860297  111281.0215    111260.19     20.494663  111307.0151    111302.42     26.547165  111273.2805    111257.41     46.748286  111290.8950
510   111285.94  111301.52  111302.46  111140.00   14.688877  111239.9627 2025-05-22 08:30:00           875  NaN     8      30          3    111290.13      5.401876  111284.0438    111276.99      6.076027  111291.5592    111247.63     10.860297  111281.0215    111260.19     20.494663  111307.0151    111302.42     26.547165  111273.2805
511   111301.51  111295.02  111367.43  111190.00    8.181966  111298.3155 2025-05-22 08:31:00           619  NaN     8      31          3    111301.52     14.688877  111239.9627    111290.13      5.401876  111284.0438    111276.99      6.076027  111291.5592    111247.63     10.860297  111281.0215    111260.19     20.494663  111307.0151
512   111295.02  111383.23  111430.24  111200.00    8.237076  111320.9888 2025-05-22 08:32:00           546  NaN     8      32          3    111295.02      8.181966  111298.3155    111301.52     14.688877  111239.9627    111290.13      5.401876  111284.0438    111276.99      6.076027  111291.5592    111247.63     10.860297  111281.0215
